program_id,age,average_rating,backdrop_path,bookmark_cnt,broadcasting_day,broadcasting_episode,broadcasting_station,end_flag,first_air_date,poster_img,program_num,rating_cnt,summary,title
47,,7.889,https://image.tmdb.org/t/p/original/cPLtnxTlFpCIyH6AkGNuGCluvY1.jpg,,,,JTBC,b'\x00',2021-06-18 15:00:00,https://image.tmdb.org/t/p/original/aMShorQs2OirSBHYgevrVF7TAkg.jpg,126035,,사랑을 믿지 못하게 됐다. 그렇다고 연애마저 포기해야 할까. 그런 미대생 앞에 치명적인 매력을 지닌 같은 과 학생이 나타나 유혹의 몸짓을 던진다. 그들 사이에 파트너 같은 관계가 시작된다.,"알고있지만,"
48,,8.061,https://image.tmdb.org/t/p/original/wqnsRNf3C7OSFxu83Lec14HkTt5.jpg,,,,SBS,b'\x00',2003-12-02 15:00:00,https://image.tmdb.org/t/p/original/f8ai0ZjRYfg1jipO5EnE1lQfJcr.jpg,5178,,"태어나기 전부터 운명적인 인연으로 맺어진 송주와 정서! 서양화가인 송주모와 건축가인 정서부는 어른들끼리의 절친한 친분으로 어릴 때부터 함께 자랐다. 성장한 후 각자 다른 배우자와 결혼을 하기는 했지만 두 사람 사이에는 단순한 친구 이상의 오랜 우정이랄까, 남매같은 편안함이 있다. 그런 토양 위에서 태어난 송주와 정서는 마치 일란성쌍둥이처럼 비슷한 교감을 하며 자란다.

  글로벌 그룹의 외아들인 송주는 본격적으로 경영 수업을 쌓게 되고, 유학을 준비한다. 피아노에 관한 탁월한 능력을 지닌 송주는 유학가기 전, 놀이공원 야외 특설무대에서 정서에게 아름다운 세레나데를 연주한다. 두 사람은 자신들의 앞날을 알지 못한 채 마냥 행복하게 천국 같은 시간을 보낸다. 다시 만날 것을 확신하면서... 놀이공원의 회전목마를 타고 천국으로 올라가자는 재회의 꿈을 안고... 유학을 떠나기 전 서로의 영혼을 나누듯 목걸이를 교환하는 두 사람, 그러나 이것이 이들의 사랑을 갈라놓는 시발점이 될 줄은 아무도 모른다. 두 사람의 운명적인 사랑은 맺어질 수 있을까?",천국의 계단
49,,10.0,https://image.tmdb.org/t/p/original/AllOwhflZso1M3f3G1YpW8g5rXV.jpg,,,,KBS2,b'\x00',2022-09-04 15:00:00,https://image.tmdb.org/t/p/original/mMtXEgD82cPqF8z8fORxU8ILCZu.jpg,156248,,괴물 천재라고 불렸던 전직 검사 출신 건물주 김정호와 4차원 변호사 김유리가 법률사무소 겸 카페 '로(Law) 카페'를 둘러싸고 벌이는 '심쿵 최고형 법치 로맨스'. 노승아의 동명 웹툰 실사화.,법대로 사랑하라
50,,7.4,https://image.tmdb.org/t/p/original/bMkG3Ss653TF7u0xqiNWQ4sFxuR.jpg,,,,KBS1,b'\x00',2011-03-25 15:00:00,https://image.tmdb.org/t/p/original/4KK1IEN0U6BMTwMSeQn5mdUbg4J.jpg,80281,,"인간들이 사는 세상에서 끊임없이 무엇인가 떨어진다. 씹다 버린 껌. 먹다 버린 아이스크림, 동전, 반지 등등. 작고 귀여운 애벌레 레드와 옐로우는 이 모든 것이 신기하다. 때론 이 물건들로 인해 곤란해지기도 하고 행복해지기도 하며 떨어진 물건을 차지하기 위해 티격태격 싸우기도 한다. 워낙 작은 존재라 빗방울, 추위 등으로 인해 엄청난 위기 상황에 던져지기도 하는데…",라바
51,,8.111,https://image.tmdb.org/t/p/original/3kOEvCnhr1yi8SBFFtROl22cVBt.jpg,,,,tvN,b'\x00',2022-07-26 15:00:00,https://image.tmdb.org/t/p/original/zlf1XcectqzAGY0Zb6SoyelSZAL.jpg,205040,,"계부를 죽인 친부의 누명을 벗기기 위해 진범을 찾는 형, 그리고 살해 증거인 '아다마스'를 찾는 동생. 둘이자 하나인, 쌍둥이 형제의 진실 추적기",아다마스
52,,8.5,https://image.tmdb.org/t/p/original/useQao88dxM6yWvqvAv2yZfuIlY.jpg,,,,KBS2,b'\x00',2022-04-01 15:00:00,https://image.tmdb.org/t/p/original/pUAVe1ZVdcjsaYmZcz9xoToyfz2.jpg,196532,,"연애도, 결혼도 기피하는 시대, 나이 꽉 찬 李가네 삼형제가 집안 어른들이 내건 아파트를 차지하기 위해 짝을 찾아가는 과정을 그린 혼인성사 프로젝트",현재는 아름다워
53,,10.0,https://image.tmdb.org/t/p/original/vrn348SiHcDBs5e0lgNcb7EjVDa.jpg,,,,tvN,b'\x00',2022-09-11 15:00:00,https://image.tmdb.org/t/p/original/A0R6oOBIIDgJFLr6jANDg3Ma4hB.jpg,195627,,사고로 영구 제명된 국대 출신 태권도 선수가 국가대표 멘탈코치로 돌아와 승자독식의 부조리한 세상에 맞서서 진정한 승부를 펼치는 본격 멘탈사수 스포츠 드라마,멘탈코치 제갈길
54,,7.818,https://image.tmdb.org/t/p/original/asVatKAwDD1N5cx3v3GZkzdeVh0.jpg,,,,SBS,b'\x00',2013-10-08 15:00:00,https://image.tmdb.org/t/p/original/iSDX09RAgSMHsxbnmB58azGXK96.jpg,48462,,대한민국 상위 1%에 속하는 재벌가에서 자란 10대 고교생들의 이야기를 담은 드라마,상속자들
55,,8.366,https://image.tmdb.org/t/p/original/vpvnVjI6qHGStQSlQV3impyhUFJ.jpg,,,,MBC,b'\x00',2017-12-05 15:00:00,https://image.tmdb.org/t/p/original/9VoCJArt3KtRDtfxJRRp7vkzwi.jpg,74682,,인간 알러지 때문에 제대로 여자를 사귀어 본 적 없는 남자가 로봇을 만나 사랑에 빠지는 모습을 그린 드라마,로봇이 아니야
56,,8.0,https://image.tmdb.org/t/p/original/902kyYMkrq6RzTSEp0jEi9GMyZE.jpg,,,,TVING,b'\x00',2021-06-24 15:00:00,https://image.tmdb.org/t/p/original/27Rrj2wtNI3vTDbaIm2Wm9B5Pbj.jpg,128119,,다양한 이유로 이별한 커플들이 모여 지나간 사랑을 되짚고 새로운 사랑을 찾아나가는 연애 리얼리티,환승연애
57,,8.341,https://image.tmdb.org/t/p/original/aFmqXViWzIKmhR8Cy4QDqPU6pIL.jpg,,,,Netflix,b'\x00',2019-01-24 15:00:00,https://image.tmdb.org/t/p/original/zXfQcdTx0jxbH5Atpwjvb5z5VjE.jpg,70593,,"2019년 1월 Netflix에서 방영을 시작한 좀비물. 병든 왕을 둘러싸고 흉흉한 소문이 떠돈다. 왕에게 이상한 일이 벌어지고 있다는 걸 알게 된 왕세자 이창이 왕을 진료한 의원을 찾아 나선다. 어둠에 뒤덮인 조선, 기이한 역병에 신음하는 산하. 동래 지휼현에 왔다가 역병의 실체를 보게 되고, 호위무사인 무영과 함께 이 병이 전국적으로 퍼져나가는 걸 막기 위해 싸운다. 정체 모를 악에 맞서 백성을 구원할 희망은 오직 세자뿐인데...",킹덤
58,,7.0,https://image.tmdb.org/t/p/original/sgE2evtpaP5b9tavrgYCy2nKYLT.jpg,,,,SBS,b'\x00',2011-10-20 15:00:00,https://image.tmdb.org/t/p/original/qG2JpIDuYhuQOMSLqmMtHBBbfx5.jpg,52910,,세계의 곳곳에 존재하는 야생을 배경으로 생존을 펼치는 생존 버라이어티 프로그램,정글의 법칙
59,,8.527,https://image.tmdb.org/t/p/original/jvFfHNiCKPWRULvkmeocyjm4QtE.jpg,,,,tvN,b'\x00',2022-02-11 15:00:00,https://image.tmdb.org/t/p/original/706Ar36Q1XT3056JQHoYpJbh6W0.jpg,129888,,꿈은 그저 꿈으로만 남을 것 같던 그 시절. 야심 찬 목표를 향해 달려가던 고등학교 펜싱선수가 무너진 삶을 다시 세우려 억척스럽게 살아가는 청년을 만난다.,스물다섯 스물하나
60,,8.522,https://image.tmdb.org/t/p/original/mkmlUSTmOb2LI5A6aU1gHaRDElG.jpg,,,,MBC,b'\x00',2003-09-14 15:00:00,https://image.tmdb.org/t/p/original/rQbcx9cotedaXTXQFOHc375BRFs.jpg,333,,"남존여비의 봉건적 체제하에서 무서운 집념과 의지로 궁중최고의 요리사가 되고, 우여곡절 끝에 조선 최고의 의녀가 되어 어의를 비롯한 수많은 내의원 남자 의원들을 물리치고 조선조 유일한 임금 주치의가 되었던 의녀 장금의 파란만장한 생애를 다룬다.",대장금
61,,8.5,https://image.tmdb.org/t/p/original/d3JURIRyAWELT1JELe56ia7gams.jpg,,,,SBS,b'\x00',2020-04-16 15:00:00,https://image.tmdb.org/t/p/original/iPQmB32MCKs6GPUYyX44K5P1Pux.jpg,93846,,"악마에 맞서 차원의 문(門)을 닫으려는 이과(理科) 형 대한 제국 황제와 누군가 의 삶·사람·사랑을 지키려는 문과(文科) 형 대한민국 형사의 공조를 통해 차원이 다른 로맨스를 그린 드라마. 1994년 대한제국 역모의 밤, 황태자 이곤은 아버지를 잃고 만파식적 반쪽과 주인을 알 수 없는 신분증을 얻게 된다. 25년 후, 신비한 차원의 문을 통해 2019년 대한민국으로 오게 된 이곤. 그 곳에서 25년을 그리워하고 궁금해 했던 신분증의 주인 정태을을 만나게 되는데... !",더 킹 : 영원의 군주
62,,7.4,https://image.tmdb.org/t/p/original/sDoSavurRsckAldstpCvUs30A6P.jpg,,,,KBS2,b'\x00',2007-08-04 15:00:00,https://image.tmdb.org/t/p/original/44CeavkZLqW9Z7SkOffxLNJtAv9.jpg,30801,,"우리가 알고 있는, 우리가 알지 못하는 아름다운 우리나라. 유쾌한 여섯 남자와 함께 1박 2일의 여행을 떠나는 프로그램",1박 2일
63,,9.2,https://image.tmdb.org/t/p/original/hlhgZ9Ro906X8rlt4tfFEzMJozK.jpg,,,,Viki,b'\x00',2022-06-28 15:00:00,https://image.tmdb.org/t/p/original/rAJINeyfTsFisczGfmbsz1Wpzfj.jpg,116377,,서연대학교를 발칵 뒤집어놓은 서연대 커뮤니티 글의 주인공 ‘M’을 찾으며 핑크빛 추리를 펼치는 무보정 노필터 청춘 로맨스 드라마,디어엠
64,,8.704,https://image.tmdb.org/t/p/original/epq6I0AwVaHldCrQ6xJ5ZsAyHCF.jpg,,,,tvN,b'\x00',2019-07-11 15:00:00,https://image.tmdb.org/t/p/original/sRYVPFS4RwqpyVtd0LNq7mIgaA8.jpg,90447,,"2019년 7월 tvN에서 방영을 시작한 드라마. 서울 시내 가장 번화한 명동 한복판의 가장 금싸라기 땅에 자리 잡고 있는 낡고 허름한 건물. 언뜻보면 재건축을 준비하고 있는 빈 건물인 듯도 보이지만 자세히 보면 영업 중인 호텔이다. 그 앞을 지나는 수백만의 유동인구가 있지만 정작 그 호텔 안으로 들어가는 손님은 거의 없다. 낮에는. 밤이 깊어 인적이 끊기고 도심이 잠들 때, 간판에 불이 켜지는 호텔 델루나. 령빈(靈賓)전용 호텔 델루나에는 엘리트 호텔리어 구찬성이 지배인으로 근무하며, 괴팍하고 심술궂은 사장 장만월과 함께 특별한 영혼손님들에게 특급 서비스를 제공하는데...",호텔 델루나
65,,10.0,https://image.tmdb.org/t/p/original/vrLDuQ5L45f7vFWpMT17WopdWx0.jpg,,,,SBS,b'\x00',2016-08-25 15:00:00,https://image.tmdb.org/t/p/original/5FQzjkx3zxxHNTzOqw9qMweQ4rd.jpg,72896,,"* 당신은 아들에 대해 얼마나 알고 있습니까?  오늘 내 아들이 누구를 만나서 어떤 이야기를 들었는지...  왜 오늘따라 얼굴이 어두워 보이는지, 혹은 왜 이렇게 들떠 보이는지~  식탐은 갑자기 왜 이렇게 늘어난거며, 쉬는 날은 왜 이렇게 잠만 자는 건지...  당신은.. 당신의 아들에 대해 얼마나 알고 있습니까? * 엄마의 다시 쓰는 육아일기!",미운 우리 새끼
66,,7.851,https://image.tmdb.org/t/p/original/50Rg7no3B9s3tPcDlilBZoXvO0U.jpg,,,,JTBC,b'\x00',2018-03-29 15:00:00,https://image.tmdb.org/t/p/original/tiYbWPfkJPbUOZpHbJXkwcKvRtO.jpg,78385,,"2018년 3월 JTBC에서 방영을 시작한 드라마. 많이들 연애를 하지만 진짜 연애는 참 드물다. 영혼이 흔들릴 것 같은 연애, 나의 불치병보다 상대방의 감기가 더 아픈 연애, 우리는 진짜 해본 적이 있을까? 언제나 나만 생각하는 이기적인 내가 타인과 관계망에 대한 인식의 지평을 넓혀 진짜 교감을 할 수 있을까? 우리는 타인의 기쁨과 슬픔, 희열과 고통을, 그 질감을 가감 없이 그대로 느낄 수 있을까? 가능하다. 진짜 연애에 폭 빠져있는 그 순간에는. 끊임없는 관심으로 상대방을 들여다보고 그 인생의 모든 장면들을 낱낱이 기록하고 기억하는 일, 그것이 사랑이다.",밥 잘 사주는 예쁜 누나
67,,6.3,https://image.tmdb.org/t/p/original/ai4N9wUbz0UTIRT8JE64lP6F26b.jpg,,,,KBS2,b'\x00',2022-08-09 15:00:00,https://image.tmdb.org/t/p/original/sYbmm7OTUiFZkIelWN5wHBesXjH.jpg,135154,,삶의 끝에 내몰린 위태로운 청년이 호스피스 병원에서 생의 끝에 있는 사람들의 마지막 소원을 들어주는 이야기,당신이 소원을 말하면
68,,8.1,https://image.tmdb.org/t/p/original/9XEIVMnBsR0VPw0JBZGXsMdayqr.jpg,,,,SBS,b'\x00',2019-02-14 15:00:00,https://image.tmdb.org/t/p/original/nzsDgkEp6xXWxf6sKs5JdQxheQj.jpg,86830,,분노조절장애 가톨릭 사제와 구담경찰서 대표 형사가 늙은 신부 살인사건으로 만나 어영부영 공조 수사에 들어가고 만신창이 끝에 일망타진하는 이야기,열혈사제
69,,7.857,https://image.tmdb.org/t/p/original/9DUSmAB9DOZjXOg6tsUb7nFoA1F.jpg,,,,JTBC,b'\x00',2020-12-15 15:00:00,https://image.tmdb.org/t/p/original/jPDCzju47VyLobokx4kDEd3kOhR.jpg,113240,,"같은 한국말을 쓰면서도 소통이 어려운 시대, 서로 다른 세계에 살던 사람들이 각자의 언어로 소통하고 관계를 맺으며, 사랑을 향해 '런 온'하는 로맨스 드라마",런 온
70,,8.703,https://image.tmdb.org/t/p/original/vP6jiaPmzgHF5YyvrkK44PJGmyR.jpg,,,,tvN,b'\x00',2020-12-11 15:00:00,https://image.tmdb.org/t/p/original/nzMUCTgifscseMV62JjZE3ilOSx.jpg,108261,,불의의 사고로 대한민국 대표 허세남 영혼이 깃들어 '저 세상 텐션'을 갖게 된 중전 김소용과 두 얼굴의 임금 철종 사이에서 벌어지는 영혼가출 스캔들,철인왕후
71,,8.376,https://image.tmdb.org/t/p/original/ayOqM9CJxqB3ChvR6pNSYqe02Sn.jpg,,,,SBS,b'\x00',2013-12-17 15:00:00,https://image.tmdb.org/t/p/original/wlc9RaBSFxuUfXA2flChW9BNnZE.jpg,60957,,"조선 땅에 떨어진 뒤로 400년 넘게 인간 남자 행세를 해온 외계인. 대학 강사로 일하는 지금, 드디어 고향에 돌아갈 수 있게 됐건만, 옆집에 사는 한류 스타와 사랑에 빠져버린다. 종족도, 성격도 딴판인 두 남녀의 달콤 발랄 로맨스.",별에서 온 그대
72,,8.1,https://image.tmdb.org/t/p/original/aGdNgRYQF4EZ2GDSIagkvTkGSKu.jpg,,,,tvN,b'\x00',2018-07-31 15:00:00,https://image.tmdb.org/t/p/original/hV9bGG2scBvCvDOfa6hsBEchuk0.jpg,80741,,"2018년 8월 tvN에서 방영을 시작한 드라마. 남과 여, 둘은 서로를 향해 페로몬을 난사하고 이내 사랑에 빠진다. 그들은 결혼을 하고 아이를 낳는다. 남자는 샐러리맨의 정글에서 살아남느라 여력이 없고, 여자는 워킹맘, 육아맘 생활에 망가져간다. 남자는 이 여자가 바라만 봐도 가슴 터질 듯 설레던 그때 그 여자가 맞나 싶고, 여자는 이 결혼생활이 지리멸렬하다. 그만큼 결혼이라는 현실은 남녀 모두에게 책임과 희생을 강요하며, 굴레를 씌우고 핍박을 가한다. 이쯤 되면 둘은 이런 생각이 든다. 우리... 잘못된 인연을 택한 걸까?",아는 와이프
73,,8.5,https://image.tmdb.org/t/p/original/cCAEmVxhOI2vdxCLh9POAtqc2rr.jpg,,,,MBC,b'\x00',2006-05-14 15:00:00,https://image.tmdb.org/t/p/original/lwQgX6d153FoxMTM2I5MLiyz0fr.jpg,4734,,혼자 몸으로 수천만 대군을 상대해 빼앗긴 고조선의 하늘을 되찾고 고구려의 하늘을 연 개국의 영웅 주몽의 일대기를 다룬 드라마,주몽
74,,6.5,https://image.tmdb.org/t/p/original/gRi7QMDpitZrqlZ9CV6RnaCtesD.jpg,,,,MBC every1,b'\x00',2011-07-22 15:00:00,https://image.tmdb.org/t/p/original/8StDvXrNkPWJDyotJyFB0XF9gKF.jpg,52823,,버라이어티와 100% 리얼의 콜라보로 아이돌의 숨은 매력을 집중 탐구하는 BRAND NEW 아이돌 프로그램,주간 아이돌
75,,8.696,https://image.tmdb.org/t/p/original/lUseDQFZoge6GR1F6dGtaARiF7M.jpg,,,,SBS,b'\x00',2020-10-25 15:00:00,https://image.tmdb.org/t/p/original/33WzWRlmxjpW00zOGin6qrx6iqU.jpg,99489,,"강남의 상징인 최고층 펜트하우스 입성을 향해 인생을 걸고 질주하다 점점 괴물로 변해가는 한 여자의 일그러진 욕망과 모성, 부동산 성공 신화 이야기. 우연히 목격한 살인사건에 침묵하는 조건으로 최고급 부동산 정보를 얻게 된 주인공이 강남행 마지막 티켓을 거머쥐고 상류사회에 끼어들어 부동산과 교육, 돈과 지식 두 가지를 다 성공하기 위해 완전히 다른 삶을 선택하는 이야기.",펜트하우스
76,,8.185,https://image.tmdb.org/t/p/original/2avhn5tACIdOp9F5EhNytbChJib.jpg,,,,tvN,b'\x00',2021-08-27 15:00:00,https://image.tmdb.org/t/p/original/cMejHdJ93XPXaxaFnSormBRO63U.jpg,128883,,"현실주의 치과의사 윤혜진과 만능 백수 홍반장이 짠내 사람내음 가득한 바닷마을 공진에서 벌이는 티키타카 힐링 로맨스. 대도시 생활을 접은 치과의사가 바닷가 마을에서 병원을 개업한다. 끈끈하기 그지없는 이 동네, 그곳에서 만난 만능 백수 히어로. 모든 면에서 그녀와 정반대를 달리는데, 은근히 매력이 넘친다?",갯마을 차차차
77,,8.7,https://image.tmdb.org/t/p/original/a8N9VddWawk3Za1Qy7Cr57boDjd.jpg,,,,MBC,b'\x00',2018-11-23 15:00:00,https://image.tmdb.org/t/p/original/mfGWbP96jFoIhAdhZ2ZNEtPueUN.jpg,84353,,"모성母性은 윤리와 도덕을 뛰어넘을 수 있나?

자식을 살리기 위해 이혼한 전 남편의 아이를 갖는 여자. 그것은 불륜일까? 아니면 숭고한 모성일까?

이 드라마는 두 쌍의 재혼부부를 통해 자식의 생명을 지켜야하는 부모로서의 의무와 생명의 존엄성, 사랑과 분노로 얽힌 부부간의 윤리적/도덕적 딜레마에 대한 질문을 던지고자 한다",신과의 약속
78,,7.8,https://image.tmdb.org/t/p/original/h4reeDV5b1djsJ3lWZS8Xrdzfbf.jpg,,,,tvN,b'\x00',2022-06-23 15:00:00,https://image.tmdb.org/t/p/original/esFkSiUISO2bzatHiowazg1cX09.jpg,203508,,지구로 도망간 달나라 토끼를 잡기 위해 뭉친 4명의 용사들이 시공간을 넘나들며 펼치는 신개념 하이브리드 멀티버스 액션 어드벤처 버라이어티,뿅뿅 지구오락실
79,,7.2,https://image.tmdb.org/t/p/original/d84gSpBXdl7smdKlwnIWQPewEgs.jpg,,,,SBS,b'\x00',2016-11-15 15:00:00,https://image.tmdb.org/t/p/original/7JVD3DfLVFxk5nsfcTqjc7YFoQh.jpg,67018,,"우리나라 최초의 야담집인 어우야담에 나오는 인어 이야기를 모티브로 한 판타지 로맨스 드라마. 1598년 8월 강원도 흡곡현, 신영 중이던 담령은 양씨의 여각에 하룻밤 머물게 되고, 여각 내부 정원에 자리 잡은 작은 연못에 갇힌 아름다운 인어와 눈을 마주하게 된다. 인어를 안타깝게 여긴 담령은 양씨의 죄를 빌미로 인어를 바다로 보내주게 되고... 긴 인연이 시작되는데....",푸른 바다의 전설
80,,8.7,https://image.tmdb.org/t/p/original/xDXaptzkHFHGyQ2QGZ3aGnEE1dK.jpg,,,,MBC,b'\x00',2015-04-04 15:00:00,https://image.tmdb.org/t/p/original/tEqL1b5NOhGUJgV62tyb6Q2gQtI.jpg,66046,,"마스크를 쓰고 정체를 공개하지 않은채 무대에서 노래 실력을 뽐내는 음악 버라이어티 프로그램. 가수에게 계급장은 곧 인기다. 내가 좋아하는 가수의 노래는 더 좋게 들린다. 곡이 유명가수를 만나야 인기를 얻게 되는 이유도 바로 여기에 있다. 하지만 만약 인기라는 계급장을 떼고 진정한 노래 실력으로만 최고의 가수를 뽑는다면 누가 될까? 본 프로그램은 이러한 궁금증에서 시작되었다. 인기라는 편견을 버리고 진정성 있는 노래로 자신을 어필할 수 있는, 가수가 진정한 가수로 자리할 수 있는 무대. 바로 '복면가왕'이 희망하는 무대다. 그리고 이러한 '복면가왕'의 기본 정신은 시청자들에게도 목말라있던 진정성을 불러올 것이다. 우리가 잊고 있던, 우리가 미처 인정하지 못한 보컬리스트들의 대결이 시작된다.",일밤- 미스터리 음악쇼 복면가왕
